timestamp,viewers,channel_name
2020-08-23 21:04:30.902790070,11088,Телеканал Дождь
2020-08-23 21:04:30.909110069,12976,Телеканал Дождь
2020-08-23 21:04:30.914150000,13365,Телеканал Дождь
2020-08-23 21:04:30.920109987,13544,Телеканал Дождь
2020-08-23 21:04:30.926130056,13510,Телеканал Дождь
2020-08-23 21:04:30.947109938,13440,Телеканал Дождь
2020-08-23 21:04:30.953599930,13214,Телеканал Дождь
2020-08-23 21:04:30.959069967,13100,Телеканал Дождь
2020-08-23 21:04:30.965070009,12865,Телеканал Дождь
2020-08-23 21:04:30.971069813,12758,Телеканал Дождь
2020-08-23 21:04:30.977069855,12512,Телеканал Дождь
2020-08-23 21:04:30.988070011,12369,Телеканал Дождь
2020-08-23 21:04:30.994069815,12303,Телеканал Дождь
2020-08-23 21:04:34.606450081,13452,Соловьёв LIVE
2020-08-23 21:04:34.613450050,15818,Соловьёв LIVE
2020-08-23 21:04:34.619450092,15969,Соловьёв LIVE
2020-08-23 21:04:34.629450083,15940,Соловьёв LIVE
2020-08-23 21:04:34.635449886,15857,Соловьёв LIVE
2020-08-23 21:04:34.640460014,15804,Соловьёв LIVE
2020-08-23 21:04:34.645450115,15669,Соловьёв LIVE
2020-08-23 21:04:34.651449919,15596,Соловьёв LIVE
2020-08-23 21:04:34.657459974,15574,Соловьёв LIVE
2020-08-23 21:04:34.662450075,15525,Соловьёв LIVE
2020-08-23 21:04:34.667449951,15555,Соловьёв LIVE
2020-08-23 21:04:34.673449993,15563,Соловьёв LIVE
2020-08-23 21:04:34.678450108,15493,Соловьёв LIVE
2020-08-23 21:04:34.683459997,15400,Соловьёв LIVE
2020-08-23 21:04:34.688450098,15442,Соловьёв LIVE
2020-08-23 21:04:34.694459915,15428,Соловьёв LIVE
2020-08-23 21:04:34.699450016,15286,Соловьёв LIVE
2020-08-23 21:04:34.704449892,15200,Соловьёв LIVE
2020-08-23 21:04:34.709450006,15168,Соловьёв LIVE
2020-08-23 21:04:34.714449883,14936,Соловьёв LIVE
2020-08-23 21:04:34.718450069,14820,Соловьёв LIVE
2020-08-23 21:04:34.724450111,14558,Соловьёв LIVE
2020-08-23 21:04:34.728450060,14291,Соловьёв LIVE
2020-08-23 21:04:34.733449936,14114,Соловьёв LIVE
2020-08-23 21:04:34.739449978,13927,Соловьёв LIVE
2020-08-23 21:04:34.744450092,13835,Соловьёв LIVE
2020-08-23 21:04:34.748450041,13721,Соловьёв LIVE
2020-08-23 21:04:36.019320011,11088,Телеканал Дождь
2020-08-23 21:04:36.026319981,12976,Телеканал Дождь
2020-08-23 21:04:36.032340050,13365,Телеканал Дождь
2020-08-23 21:04:36.037319899,13544,Телеканал Дождь
2020-08-23 21:04:36.043309927,13510,Телеканал Дождь
2020-08-23 21:04:36.050319910,13440,Телеканал Дождь
2020-08-23 21:04:36.056319952,13214,Телеканал Дождь
2020-08-23 21:04:36.061310053,13100,Телеканал Дождь
2020-08-23 21:04:36.066319942,12865,Телеканал Дождь
2020-08-23 21:04:36.071319818,12758,Телеканал Дождь
2020-08-23 21:04:36.076319933,12512,Телеканал Дождь
2020-08-23 21:04:36.081319809,12369,Телеканал Дождь
2020-08-23 21:04:36.087340117,12303,Телеканал Дождь
2020-08-23 21:04:39.807229996,13452,Соловьёв LIVE
2020-08-23 21:04:39.813230038,15818,Соловьёв LIVE
2020-08-23 21:04:39.819230080,15969,Соловьёв LIVE
2020-08-23 21:04:39.824230194,15940,Соловьёв LIVE
2020-08-23 21:04:39.833260059,15857,Соловьёв LIVE
2020-08-23 21:04:39.839230061,15804,Соловьёв LIVE
2020-08-23 21:04:39.845230103,15669,Соловьёв LIVE
2020-08-23 21:04:39.851230145,15596,Соловьёв LIVE
2020-08-23 21:04:39.861249924,15574,Соловьёв LIVE
2020-08-23 21:04:39.866230011,15525,Соловьёв LIVE
2020-08-23 21:04:39.875259876,15555,Соловьёв LIVE
2020-08-23 21:04:39.881230116,15563,Соловьёв LIVE
2020-08-23 21:04:39.886280060,15493,Соловьёв LIVE
2020-08-23 21:04:39.892230034,15400,Соловьёв LIVE
2020-08-23 21:04:39.898230076,15442,Соловьёв LIVE
2020-08-23 21:04:39.907230139,15428,Соловьёв LIVE
2020-08-23 21:04:39.913230181,15286,Соловьёв LIVE
2020-08-23 21:04:39.918250084,15200,Соловьёв LIVE
2020-08-23 21:04:39.924230099,15168,Соловьёв LIVE
2020-08-23 21:04:39.930230141,14936,Соловьёв LIVE
2020-08-23 21:04:39.936249971,14820,Соловьёв LIVE
2020-08-23 21:04:39.942250013,14558,Соловьёв LIVE
2020-08-23 21:04:39.948390007,14291,Соловьёв LIVE
2020-08-23 21:04:39.954390049,14114,Соловьёв LIVE
2020-08-23 21:04:39.959880114,13927,Соловьёв LIVE
2020-08-23 21:04:39.964879990,13835,Соловьёв LIVE
2020-08-23 21:04:39.970019817,13721,Соловьёв LIVE
2020-08-23 21:04:41.115969896,11088,Телеканал Дождь
2020-08-23 21:04:41.124969959,12976,Телеканал Дождь
2020-08-23 21:04:41.130970001,13365,Телеканал Дождь
2020-08-23 21:04:41.135969877,13544,Телеканал Дождь
2020-08-23 21:04:41.140969992,13510,Телеканал Дождь
2020-08-23 21:04:41.146970034,13440,Телеканал Дождь
2020-08-23 21:04:41.151969910,13214,Телеканал Дождь
2020-08-23 21:04:41.165969849,13100,Телеканал Дождь
2020-08-23 21:04:41.171969891,12865,Телеканал Дождь
2020-08-23 21:04:41.178969860,12758,Телеканал Дождь
2020-08-23 21:04:41.184969902,12512,Телеканал Дождь
2020-08-23 21:04:41.188969851,12369,Телеканал Дождь
2020-08-23 21:04:41.193969965,12303,Телеканал Дождь
2020-08-23 21:04:45.158529997,13452,Соловьёв LIVE
2020-08-23 21:04:45.164520025,15818,Соловьёв LIVE
2020-08-23 21:04:45.169519901,15969,Соловьёв LIVE
2020-08-23 21:04:45.174530029,15940,Соловьёв LIVE
2020-08-23 21:04:45.179519892,15857,Соловьёв LIVE
2020-08-23 21:04:45.184520006,15804,Соловьёв LIVE
2020-08-23 21:04:45.189519882,15669,Соловьёв LIVE
2020-08-23 21:04:45.194530010,15596,Соловьёв LIVE
2020-08-23 21:04:45.199519873,15574,Соловьёв LIVE
2020-08-23 21:04:45.205530167,15525,Соловьёв LIVE
2020-08-23 21:04:45.210520029,15555,Соловьёв LIVE
2020-08-23 21:04:45.216519833,15563,Соловьёв LIVE
2020-08-23 21:04:45.221519947,15493,Соловьёв LIVE
2020-08-23 21:04:45.227519989,15400,Соловьёв LIVE
2020-08-23 21:04:45.232530117,15442,Соловьёв LIVE
2020-08-23 21:04:45.237519979,15428,Соловьёв LIVE
2020-08-23 21:04:45.243530035,15286,Соловьёв LIVE
2020-08-23 21:04:45.250519991,15200,Соловьёв LIVE
2020-08-23 21:04:45.255519867,15168,Соловьёв LIVE
2020-08-23 21:04:45.261530160,14936,Соловьёв LIVE
2020-08-23 21:04:45.267539978,14820,Соловьёв LIVE
2020-08-23 21:04:45.273519993,14558,Соловьёв LIVE
2020-08-23 21:04:45.278519869,14291,Соловьёв LIVE
2020-08-23 21:04:45.283529997,14114,Соловьёв LIVE
2020-08-23 21:04:45.289530039,13927,Соловьёв LIVE
2020-08-23 21:04:45.294519901,13835,Соловьёв LIVE
2020-08-23 21:04:45.302520037,13721,Соловьёв LIVE
2020-08-23 21:04:46.218880177,11088,Телеканал Дождь
2020-08-23 21:04:46.223909855,12976,Телеканал Дождь
2020-08-23 21:04:46.230910063,13365,Телеканал Дождь
2020-08-23 21:04:46.236909866,13544,Телеканал Дождь
2020-08-23 21:04:46.242909908,13510,Телеканал Дождь
2020-08-23 21:04:46.247910023,13440,Телеканал Дождь
2020-08-23 21:04:46.253910065,13214,Телеканал Дождь
2020-08-23 21:04:46.259909868,13100,Телеканал Дождь
2020-08-23 21:04:46.265909910,12865,Телеканал Дождь
2020-08-23 21:04:46.271909952,12758,Телеканал Дождь
2020-08-23 21:04:46.276910067,12512,Телеканал Дождь
2020-08-23 21:04:46.282919884,12369,Телеканал Дождь
2020-08-23 21:04:46.287909985,12303,Телеканал Дождь
2020-08-23 21:04:50.360709906,13452,Соловьёв LIVE
2020-08-23 21:04:50.376340151,15818,Соловьёв LIVE
2020-08-23 21:04:50.376340151,15969,Соловьёв LIVE
2020-08-23 21:04:50.391989946,15940,Соловьёв LIVE
2020-08-23 21:04:50.391989946,15857,Соловьёв LIVE
2020-08-23 21:04:50.391989946,15804,Соловьёв LIVE
2020-08-23 21:04:50.407599926,15669,Соловьёв LIVE
2020-08-23 21:04:50.414109945,15596,Соловьёв LIVE
2020-08-23 21:04:50.414109945,15574,Соловьёв LIVE
2020-08-23 21:04:50.414109945,15525,Соловьёв LIVE
2020-08-23 21:04:50.429739952,15555,Соловьёв LIVE
2020-08-23 21:04:50.429739952,15563,Соловьёв LIVE
2020-08-23 21:04:50.429739952,15493,Соловьёв LIVE
2020-08-23 21:04:50.445369959,15400,Соловьёв LIVE
2020-08-23 21:04:50.445369959,15442,Соловьёв LIVE
2020-08-23 21:04:50.445369959,15428,Соловьёв LIVE
2020-08-23 21:04:50.460989952,15286,Соловьёв LIVE
2020-08-23 21:04:50.460989952,15200,Соловьёв LIVE
2020-08-23 21:04:50.460989952,15168,Соловьёв LIVE
2020-08-23 21:04:50.476619959,14936,Соловьёв LIVE
2020-08-23 21:04:50.476619959,14820,Соловьёв LIVE
2020-08-23 21:04:50.476619959,14558,Соловьёв LIVE
2020-08-23 21:04:50.476619959,14291,Соловьёв LIVE
2020-08-23 21:04:50.492239952,14114,Соловьёв LIVE
2020-08-23 21:04:50.492239952,13927,Соловьёв LIVE
2020-08-23 21:04:50.492239952,13835,Соловьёв LIVE
2020-08-23 21:04:50.507879972,13721,Соловьёв LIVE
2020-08-23 21:04:51.311239958,11088,Телеканал Дождь
2020-08-23 21:04:51.317359924,12976,Телеканал Дождь
2020-08-23 21:04:51.323359966,13365,Телеканал Дождь
2020-08-23 21:04:51.329370022,13544,Телеканал Дождь
2020-08-23 21:04:51.334399939,13510,Телеканал Дождь
2020-08-23 21:04:51.339390039,13440,Телеканал Дождь
2020-08-23 21:04:51.344390154,13214,Телеканал Дождь
2020-08-23 21:04:51.349390030,13100,Телеканал Дождь
2020-08-23 21:04:51.354390144,12865,Телеканал Дождь
2020-08-23 21:04:51.358390093,12758,Телеканал Дождь
2020-08-23 21:04:51.363389969,12512,Телеканал Дождь
2020-08-23 21:04:51.369390011,12369,Телеканал Дождь
2020-08-23 21:04:51.374390125,12303,Телеканал Дождь
2020-08-23 21:04:55.557600021,13452,Соловьёв LIVE
2020-08-23 21:04:55.557600021,15818,Соловьёв LIVE
2020-08-23 21:04:55.573250055,15969,Соловьёв LIVE
2020-08-23 21:04:55.573250055,15940,Соловьёв LIVE
2020-08-23 21:04:55.573250055,15857,Соловьёв LIVE
2020-08-23 21:04:55.588860035,15804,Соловьёв LIVE
2020-08-23 21:04:55.588860035,15669,Соловьёв LIVE
2020-08-23 21:04:55.604490042,15596,Соловьёв LIVE
2020-08-23 21:04:55.604490042,15574,Соловьёв LIVE
2020-08-23 21:04:55.604490042,15525,Соловьёв LIVE
2020-08-23 21:04:55.620110035,15555,Соловьёв LIVE
2020-08-23 21:04:55.620110035,15563,Соловьёв LIVE
2020-08-23 21:04:55.620110035,15493,Соловьёв LIVE
2020-08-23 21:04:55.635740042,15400,Соловьёв LIVE
2020-08-23 21:04:55.635740042,15442,Соловьёв LIVE
2020-08-23 21:04:55.635740042,15428,Соловьёв LIVE
2020-08-23 21:04:55.651360035,15286,Соловьёв LIVE
2020-08-23 21:04:55.657869816,15200,Соловьёв LIVE
2020-08-23 21:04:55.657869816,15168,Соловьёв LIVE
2020-08-23 21:04:55.657869816,14936,Соловьёв LIVE
2020-08-23 21:04:55.673510075,14820,Соловьёв LIVE
2020-08-23 21:04:55.673510075,14558,Соловьёв LIVE
2020-08-23 21:04:55.673510075,14291,Соловьёв LIVE
2020-08-23 21:04:55.689130068,14114,Соловьёв LIVE
2020-08-23 21:04:55.689130068,13927,Соловьёв LIVE
2020-08-23 21:04:55.689130068,13835,Соловьёв LIVE
2020-08-23 21:04:55.704769850,13721,Соловьёв LIVE
2020-08-23 21:04:56.397559881,11088,Телеканал Дождь
2020-08-23 21:04:56.404530048,12976,Телеканал Дождь
2020-08-23 21:04:56.410540104,13365,Телеканал Дождь
2020-08-23 21:04:56.415529966,13544,Телеканал Дождь
2020-08-23 21:04:56.420530081,13510,Телеканал Дождь
2020-08-23 21:04:56.424530029,13440,Телеканал Дождь
2020-08-23 21:04:56.429530144,13214,Телеканал Дождь
2020-08-23 21:04:56.434530020,13100,Телеканал Дождь
2020-08-23 21:04:56.438529968,12865,Телеканал Дождь
2020-08-23 21:04:56.443609953,12758,Телеканал Дождь
2020-08-23 21:04:56.448580027,12512,Телеканал Дождь
2020-08-23 21:04:56.453350067,12369,Телеканал Дождь
2020-08-23 21:04:56.457340002,12303,Телеканал Дождь
2020-08-23 21:04:56.462340117,12193,Телеканал Дождь
2020-08-23 21:05:00.762809992,13452,Соловьёв LIVE
2020-08-23 21:05:00.769819975,15818,Соловьёв LIVE
2020-08-23 21:05:00.775840044,15969,Соловьёв LIVE
2020-08-23 21:05:00.782840014,15940,Соловьёв LIVE
2020-08-23 21:05:00.788850069,15857,Соловьёв LIVE
2020-08-23 21:05:00.794830084,15804,Соловьёв LIVE
2020-08-23 21:05:00.800840139,15669,Соловьёв LIVE
2020-08-23 21:05:00.806839943,15596,Соловьёв LIVE
2020-08-23 21:05:00.812839985,15574,Соловьёв LIVE
2020-08-23 21:05:00.817819834,15525,Соловьёв LIVE
2020-08-23 21:05:00.822809935,15555,Соловьёв LIVE
2020-08-23 21:05:00.826809883,15563,Соловьёв LIVE
2020-08-23 21:05:00.831809998,15493,Соловьёв LIVE
2020-08-23 21:05:00.837810040,15400,Соловьёв LIVE
2020-08-23 21:05:00.843840122,15442,Соловьёв LIVE
2020-08-23 21:05:00.848839998,15428,Соловьёв LIVE
2020-08-23 21:05:00.853840113,15286,Соловьёв LIVE
2020-08-23 21:05:00.858819962,15200,Соловьёв LIVE
2020-08-23 21:05:00.862819910,15168,Соловьёв LIVE
2020-08-23 21:05:00.867820024,14936,Соловьёв LIVE
2020-08-23 21:05:00.872809887,14820,Соловьёв LIVE
2020-08-23 21:05:00.877820015,14558,Соловьёв LIVE
2020-08-23 21:05:00.882809877,14291,Соловьёв LIVE
2020-08-23 21:05:00.887820005,14114,Соловьёв LIVE
2020-08-23 21:05:00.892819881,13927,Соловьёв LIVE
2020-08-23 21:05:00.896819830,13835,Соловьёв LIVE
2020-08-23 21:05:00.901809931,13721,Соловьёв LIVE
2020-08-23 21:05:01.487900019,11088,Телеканал Дождь
2020-08-23 21:05:01.494899988,12976,Телеканал Дождь
2020-08-23 21:05:01.500910044,13365,Телеканал Дождь
2020-08-23 21:05:01.507900000,13544,Телеканал Дождь
2020-08-23 21:05:01.514899969,13510,Телеканал Дождь
2020-08-23 21:05:01.523900032,13440,Телеканал Дождь
2020-08-23 21:05:01.532930136,13214,Телеканал Дождь
2020-08-23 21:05:01.537930012,13100,Телеканал Дождь
2020-08-23 21:05:01.543930054,12865,Телеканал Дождь
2020-08-23 21:05:01.549910069,12758,Телеканал Дождь
2020-08-23 21:05:01.554929972,12512,Телеканал Дождь
2020-08-23 21:05:01.558900118,12369,Телеканал Дождь
2020-08-23 21:05:01.563930035,12303,Телеканал Дождь
2020-08-23 21:05:01.568909883,12193,Телеканал Дождь
2020-08-23 21:05:05.946209908,13452,Соловьёв LIVE
2020-08-23 21:05:05.952199936,15818,Соловьёв LIVE
2020-08-23 21:05:05.959230185,15969,Соловьёв LIVE
2020-08-23 21:05:05.964210033,15940,Соловьёв LIVE
2020-08-23 21:05:05.969199896,15857,Соловьёв LIVE
2020-08-23 21:05:05.974200010,15804,Соловьёв LIVE
2020-08-23 21:05:05.979209900,15669,Соловьёв LIVE
2020-08-23 21:05:05.984210014,15596,Соловьёв LIVE
2020-08-23 21:05:05.989200115,15574,Соловьёв LIVE
2020-08-23 21:05:05.994199991,15525,Соловьёв LIVE
2020-08-23 21:05:05.999209881,15555,Соловьёв LIVE
2020-08-23 21:05:06.004209995,15563,Соловьёв LIVE
2020-08-23 21:05:06.009209871,15493,Соловьёв LIVE
2020-08-23 21:05:06.014219999,15400,Соловьёв LIVE
2020-08-23 21:05:06.019200087,15442,Соловьёв LIVE
2020-08-23 21:05:06.025209904,15428,Соловьёв LIVE
2020-08-23 21:05:06.030210018,15286,Соловьёв LIVE
2020-08-23 21:05:06.036219835,15200,Соловьёв LIVE
2020-08-23 21:05:06.041199923,15168,Соловьёв LIVE
2020-08-23 21:05:06.047219992,14936,Соловьёв LIVE
2020-08-23 21:05:06.053200006,14820,Соловьёв LIVE
2020-08-23 21:05:06.057199955,14558,Соловьёв LIVE
2020-08-23 21:05:06.063210011,14291,Соловьёв LIVE
2020-08-23 21:05:06.068209887,14114,Соловьёв LIVE
2020-08-23 21:05:06.073199987,13927,Соловьёв LIVE
2020-08-23 21:05:06.078209877,13835,Соловьёв LIVE
2020-08-23 21:05:06.083209991,13721,Соловьёв LIVE
2020-08-23 21:05:06.595010042,11088,Телеканал Дождь
2020-08-23 21:05:06.601690054,12976,Телеканал Дождь
2020-08-23 21:05:06.607680082,13365,Телеканал Дождь
2020-08-23 21:05:06.612689972,13544,Телеканал Дождь
2020-08-23 21:05:06.617680073,13510,Телеканал Дождь
2020-08-23 21:05:06.622680187,13440,Телеканал Дождь
2020-08-23 21:05:06.627680063,13214,Телеканал Дождь
2020-08-23 21:05:06.631680012,13100,Телеканал Дождь
2020-08-23 21:05:06.636680126,12865,Телеканал Дождь
2020-08-23 21:05:06.642680168,12758,Телеканал Дождь
2020-08-23 21:05:06.647709846,12512,Телеканал Дождь
2020-08-23 21:05:06.652709961,12369,Телеканал Дождь
2020-08-23 21:05:06.656680107,12303,Телеканал Дождь
2020-08-23 21:05:06.660680056,12193,Телеканал Дождь
2020-08-23 21:05:11.143919945,13452,Соловьёв LIVE
2020-08-23 21:05:11.151900053,15818,Соловьёв LIVE
2020-08-23 21:05:11.157919884,15969,Соловьёв LIVE
2020-08-23 21:05:11.163930178,15940,Соловьёв LIVE
2020-08-23 21:05:11.169899940,15857,Соловьёв LIVE
2020-08-23 21:05:11.176909924,15804,Соловьёв LIVE
2020-08-23 21:05:11.182899952,15669,Соловьёв LIVE
2020-08-23 21:05:11.188940048,15596,Соловьёв LIVE
2020-08-23 21:05:11.193930149,15574,Соловьёв LIVE
2020-08-23 21:05:11.199899912,15525,Соловьёв LIVE
2020-08-23 21:05:11.205909967,15555,Соловьёв LIVE
2020-08-23 21:05:11.211899996,15563,Соловьёв LIVE
2020-08-23 21:05:11.217900038,15493,Соловьёв LIVE
2020-08-23 21:05:11.223909855,15400,Соловьёв LIVE
2020-08-23 21:05:11.229899883,15442,Соловьёв LIVE
2020-08-23 21:05:11.234899998,15428,Соловьёв LIVE
2020-08-23 21:05:11.240900040,15286,Соловьёв LIVE
2020-08-23 21:05:11.246900082,15200,Соловьёв LIVE
2020-08-23 21:05:11.252899885,15168,Соловьёв LIVE
2020-08-23 21:05:11.258899926,14936,Соловьёв LIVE
2020-08-23 21:05:11.264909983,14820,Соловьёв LIVE
2020-08-23 21:05:11.270910025,14558,Соловьёв LIVE
2020-08-23 21:05:11.276900053,14291,Соловьёв LIVE
2020-08-23 21:05:11.281899929,14114,Соловьёв LIVE
2020-08-23 21:05:11.287899971,13927,Соловьёв LIVE
2020-08-23 21:05:11.293900013,13835,Соловьёв LIVE
2020-08-23 21:05:11.299900055,13721,Соловьёв LIVE
2020-08-23 21:05:11.685009956,11088,Телеканал Дождь
2020-08-23 21:05:11.692359924,12976,Телеканал Дождь
2020-08-23 21:05:11.697360039,13365,Телеканал Дождь
2020-08-23 21:05:11.703359842,13544,Телеканал Дождь
2020-08-23 21:05:11.709369898,13510,Телеканал Дождь
2020-08-23 21:05:11.714359999,13440,Телеканал Дождь
2020-08-23 21:05:11.719359875,13214,Телеканал Дождь
2020-08-23 21:05:11.724359989,13100,Телеканал Дождь
2020-08-23 21:05:11.730360031,12865,Телеканал Дождь
2020-08-23 21:05:11.735359907,12758,Телеканал Дождь
2020-08-23 21:05:11.740360022,12512,Телеканал Дождь
2020-08-23 21:05:11.746360064,12369,Телеканал Дождь
2020-08-23 21:05:11.751369953,12303,Телеканал Дождь
2020-08-23 21:05:11.755859852,12193,Телеканал Дождь
2020-08-23 21:05:16.341959953,13452,Соловьёв LIVE
2020-08-23 21:05:16.347959995,15818,Соловьёв LIVE
2020-08-23 21:05:16.352959871,15969,Соловьёв LIVE
2020-08-23 21:05:16.357969999,15940,Соловьёв LIVE
2020-08-23 21:05:16.362959862,15857,Соловьёв LIVE
2020-08-23 21:05:16.367959976,15804,Соловьёв LIVE
2020-08-23 21:05:16.372959852,15669,Соловьёв LIVE
2020-08-23 21:05:16.377959967,15596,Соловьёв LIVE
2020-08-23 21:05:16.382959843,15574,Соловьёв LIVE
2020-08-23 21:05:16.387959957,15525,Соловьёв LIVE
2020-08-23 21:05:16.392960072,15555,Соловьёв LIVE
2020-08-23 21:05:16.397989988,15563,Соловьёв LIVE
2020-08-23 21:05:16.402990103,15493,Соловьёв LIVE
2020-08-23 21:05:16.407989979,15400,Соловьёв LIVE
2020-08-23 21:05:16.412990093,15442,Соловьёв LIVE
2020-08-23 21:05:16.417989969,15428,Соловьёв LIVE
2020-08-23 21:05:16.423990011,15286,Соловьёв LIVE
2020-08-23 21:05:16.428990126,15200,Соловьёв LIVE
2020-08-23 21:05:16.434000015,15168,Соловьёв LIVE
2020-08-23 21:05:16.438990116,14936,Соловьёв LIVE
2020-08-23 21:05:16.443989992,14820,Соловьёв LIVE
2020-08-23 21:05:16.449990034,14558,Соловьёв LIVE
2020-08-23 21:05:16.454990149,14291,Соловьёв LIVE
2020-08-23 21:05:16.459990025,14114,Соловьёв LIVE
2020-08-23 21:05:16.464990139,13927,Соловьёв LIVE
2020-08-23 21:05:16.472990036,13835,Соловьёв LIVE
2020-08-23 21:05:16.477999926,13721,Соловьёв LIVE
2020-08-23 21:05:16.799319983,11088,Телеканал Дождь
2020-08-23 21:05:16.806309938,12976,Телеканал Дождь
2020-08-23 21:05:16.813319921,13365,Телеканал Дождь
2020-08-23 21:05:16.818340063,13544,Телеканал Дождь
2020-08-23 21:05:16.824319839,13510,Телеканал Дождь
2020-08-23 21:05:16.831319809,13440,Телеканал Дождь
2020-08-23 21:05:16.837340117,13214,Телеканал Дождь
2020-08-23 21:05:16.842350006,13100,Телеканал Дождь
2020-08-23 21:05:16.848309994,12865,Телеканал Дождь
2020-08-23 21:05:16.854549885,12758,Телеканал Дождь
2020-08-23 21:05:16.860559940,12512,Телеканал Дождь
2020-08-23 21:05:16.865550041,12369,Телеканал Дождь
2020-08-23 21:05:16.870549917,12303,Телеканал Дождь
2020-08-23 21:05:16.875550032,12193,Телеканал Дождь
2020-08-23 21:05:21.515669823,13452,Соловьёв LIVE
2020-08-23 21:05:21.522660017,15818,Соловьёв LIVE
2020-08-23 21:05:21.528660059,15969,Соловьёв LIVE
2020-08-23 21:05:21.533630132,15940,Соловьёв LIVE
2020-08-23 21:05:21.539639950,15857,Соловьёв LIVE
2020-08-23 21:05:21.544640064,15804,Соловьёв LIVE
2020-08-23 21:05:21.550640106,15669,Соловьёв LIVE
2020-08-23 21:05:21.555639982,15596,Соловьёв LIVE
2020-08-23 21:05:21.560640097,15574,Соловьёв LIVE
2020-08-23 21:05:21.565629959,15525,Соловьёв LIVE
2020-08-23 21:05:21.571640015,15555,Соловьёв LIVE
2020-08-23 21:05:21.576640129,15563,Соловьёв LIVE
2020-08-23 21:05:21.582639933,15493,Соловьёв LIVE
2020-08-23 21:05:21.587640047,15400,Соловьёв LIVE
2020-08-23 21:05:21.592639923,15442,Соловьёв LIVE
2020-08-23 21:05:21.599640131,15428,Соловьёв LIVE
2020-08-23 21:05:21.613669872,15286,Соловьёв LIVE
2020-08-23 21:05:21.619640112,15200,Соловьёв LIVE
2020-08-23 21:05:21.624639988,15168,Соловьёв LIVE
2020-08-23 21:05:21.629640102,14936,Соловьёв LIVE
2020-08-23 21:05:21.634639978,14820,Соловьёв LIVE
2020-08-23 21:05:21.638639927,14558,Соловьёв LIVE
2020-08-23 21:05:21.643640041,14291,Соловьёв LIVE
2020-08-23 21:05:21.648640156,14114,Соловьёв LIVE
2020-08-23 21:05:21.654639959,13927,Соловьёв LIVE
2020-08-23 21:05:21.659640074,13835,Соловьёв LIVE
2020-08-23 21:05:21.665640116,13721,Соловьёв LIVE
2020-08-23 21:05:21.921809912,11088,Телеканал Дождь
2020-08-23 21:05:21.928780079,12976,Телеканал Дождь
2020-08-23 21:05:21.934780121,13365,Телеканал Дождь
2020-08-23 21:05:21.940780163,13544,Телеканал Дождь
2020-08-23 21:05:21.946779966,13510,Телеканал Дождь
2020-08-23 21:05:21.952780008,13440,Телеканал Дождь
2020-08-23 21:05:21.958669901,13214,Телеканал Дождь
2020-08-23 21:05:21.964669943,13100,Телеканал Дождь
2020-08-23 21:05:21.970700026,12865,Телеканал Дождь
2020-08-23 21:05:21.976670027,12758,Телеканал Дождь
2020-08-23 21:05:21.981669903,12512,Телеканал Дождь
2020-08-23 21:05:21.986670017,12369,Телеканал Дождь
2020-08-23 21:05:21.991669893,12303,Телеканал Дождь
2020-08-23 21:05:21.995669842,12193,Телеканал Дождь
2020-08-23 21:05:26.709969997,13452,Соловьёв LIVE
2020-08-23 21:05:26.717309952,15818,Соловьёв LIVE
2020-08-23 21:05:26.723309994,15969,Соловьёв LIVE
2020-08-23 21:05:26.730309963,15940,Соловьёв LIVE
2020-08-23 21:05:26.735310078,15857,Соловьёв LIVE
2020-08-23 21:05:26.741309881,15804,Соловьёв LIVE
2020-08-23 21:05:26.749340057,15669,Соловьёв LIVE
2020-08-23 21:05:26.755340099,15596,Соловьёв LIVE
2020-08-23 21:05:26.760309935,15574,Соловьёв LIVE
2020-08-23 21:05:26.766309977,15525,Соловьёв LIVE
2020-08-23 21:05:26.772310019,15555,Соловьёв LIVE
2020-08-23 21:05:26.779309988,15563,Соловьёв LIVE
2020-08-23 21:05:26.785310030,15493,Соловьёв LIVE
2020-08-23 21:05:26.790380001,15400,Соловьёв LIVE
2020-08-23 21:05:26.795380116,15442,Соловьёв LIVE
2020-08-23 21:05:26.800379992,15428,Соловьёв LIVE
2020-08-23 21:05:26.805380106,15286,Соловьёв LIVE
2020-08-23 21:05:26.810389996,15200,Соловьёв LIVE
2020-08-23 21:05:26.816380024,15168,Соловьёв LIVE
2020-08-23 21:05:26.820389986,14936,Соловьёв LIVE
2020-08-23 21:05:26.825380087,14820,Соловьёв LIVE
2020-08-23 21:05:26.830379963,14558,Соловьёв LIVE
2020-08-23 21:05:26.837380171,14291,Соловьёв LIVE
2020-08-23 21:05:26.843389988,14114,Соловьёв LIVE
2020-08-23 21:05:26.849410057,13927,Соловьёв LIVE
2020-08-23 21:05:26.854390144,13835,Соловьёв LIVE
2020-08-23 21:05:26.859380007,13721,Соловьёв LIVE
2020-08-23 21:05:27.039790154,11088,Телеканал Дождь
2020-08-23 21:05:27.046750069,12976,Телеканал Дождь
2020-08-23 21:05:27.053750038,13365,Телеканал Дождь
2020-08-23 21:05:27.058769941,13544,Телеканал Дождь
2020-08-23 21:05:27.063750029,13510,Телеканал Дождь
2020-08-23 21:05:27.068780184,13440,Телеканал Дождь
2020-08-23 21:05:27.073769808,13214,Телеканал Дождь
2020-08-23 21:05:27.078749895,13100,Телеканал Дождь
2020-08-23 21:05:27.083760023,12865,Телеканал Дождь
2020-08-23 21:05:27.088759899,12758,Телеканал Дождь
