timestamp,Навальный LIVE,Соловьёв LIVE,Эхо Москвы
2020-11-17 16:17:35.124907494,,,5874.0
2020-11-17 16:17:40.196567297,,,5885.0
2020-11-17 16:17:45.276133060,,,5900.0
2020-11-17 16:17:50.345165014,,,5910.0
2020-11-17 16:17:55.438252687,,,5919.0
2020-11-17 16:18:00.505202532,,,5937.0
2020-11-17 16:18:05.569309473,,,5942.0
2020-11-17 16:18:10.639229298,,,5960.0
2020-11-17 16:18:15.764463425,,,5974.0
2020-11-17 16:18:20.828182220,,,5993.0
2020-11-17 16:18:25.891583204,,,6013.0
2020-11-17 16:18:30.954192877,,,6037.0
2020-11-17 16:18:36.028245449,,,6056.0
2020-11-17 16:18:41.108244419,,,6076.0
